state	Year	tax_state	cost_per_pack	tax_percent	tax_revenue	tax_dollar	sales_per_capita	index	price_cpi
Utah	2010	0.695	5.891	46	54495284	2.71	26.7	218.0555	6.213693302851797
Utah	2011	1.7	5.999	45.2	104570910	2.71	22.3	224.93916666666667	6.133969554731464
Utah	2012	1.7	6.24	43.4	110249352	2.71	23	229.59391666666667	6.251036703571197
Utah	2013	1.7	6.296	43	104045712	2.71	21.4	232.95708333333334	6.2160805727807515
Utah	2014	1.7	6.349	42.7	96248832	2.71	19.5	236.73616666666666	6.168343521655965
Utah	2015	1.7	6.366	42.6	99867180	2.71	20	237.017	6.177531569465481
Utah	2016	1.7	6.504	41.7	94338780	2.71	18.5	240.00716666666668	6.232813881252157
Utah	2017	1.7	6.791	39.9	95612556	2.71	18.4	245.11958333333334	6.372114291153808
Utah	2018	1.7	6.777	40	90276188	2.71	17.1	251.10683333333333	6.207357957204138
Utah	2019	1.7	6.968	38.9	85293589	2.71	15.9	255.65741666666668	6.268701377396639
Vermont	1970	0.12	0.395	50.6	6458913	0.2	122.6	38.825	2.3399871216999357
Vermont	1971	0.12	0.4	50	6674580	0.2	124.4	40.49166666666667	2.2720724428894834
Vermont	1972	0.12	0.398	50.3	7586268	0.2	138	41.81666666666666	2.1890793144679157
Vermont	1973	0.12	0.413	48.4	8136202	0.2	146.8	44.4	2.1394144144144143
Vermont	1974	0.12	0.418	47.9	8454155	0.2	151.8	49.30833333333334	1.9497718438397833
Vermont	1975	0.12	0.471	42.5	8776260	0.2	155.5	53.81666666666667	2.0129451842675747
Vermont	1976	0.12	0.47	42.6	9671592	0.2	171.1	56.90833333333333	1.8995460535949626
Vermont	1977	0.12	0.525	38.1	9674168	0.2	169.4	60.608333333333334	1.9923002887391725
Vermont	1978	0.12	0.548	36.5	9412514	0.2	162.4	65.23333333333333	1.9321410321921308
Vermont	1979	0.12	0.589	34	9404220	0.2	160.9	72.575	1.8666207371684462
Vermont	1980	0.12	0.61	32.8	9635046	0.2	161.6	82.40833333333333	1.7024977247446658
Vermont	1981	0.12	0.668	29.9	10047083	0.2	163.8	90.925	1.6897442947484191
Vermont	1982	0.12	0.77	26	10047885	0.2	162.3	96.5	1.8352331606217618
Vermont	1983	0.12	0.906	36.4	9521081	0.33	153.8	99.6	2.0921686746987955
Vermont	1984	0.17	0.955	34.6	12567950	0.33	144.3	103.88333333333333	2.114391143911439
Vermont	1985	0.17	1.049	31.5	12992903	0.33	144.5	107.56666666666666	2.242981096994112
Vermont	1986	0.17	1.138	29	11932304	0.33	131.2	109.60833333333333	2.387957120048658
Vermont	1987	0.17	1.237	26.6	11726086	0.33	128.3	113.625	2.503938393839384
Vermont	1988	0.17	1.297	25.4	12040932	0.33	128.7	118.25833333333333	2.5225283630470017
Vermont	1989	0.17	1.437	23.1	11431152	0.33	120.9	123.96666666666667	2.6661199247109435
Vermont	1990	0.17	1.501	22	11769382	0.33	124.3	130.65833333333333	2.6422348364053825
Vermont	1991	0.17	1.68	22.6	11678577	0.38	120.9	136.19166666666666	2.837177996695833
Vermont	1992	0.17	1.738	23	13307556	0.4	126.5	140.31666666666666	2.848841905214396
Vermont	1993	0.19	1.596	27.6	13274742	0.44	117.2	144.45833333333334	2.5410787424286125
Vermont	1994	0.2	1.601	27.5	13764112	0.44	120.3	148.225	2.484263788159892
Vermont	1995	0.2	1.964	34.6	14262091	0.68	123.2	152.38333333333333	2.9643661817784097
Vermont	1996	0.2	2.019	33.7	26267084	0.68	102.5	156.85	2.960599298693019
Vermont	1997	0.44	2.139	31.8	25804177	0.68	97.7	160.51666666666665	3.0649153774270586
Vermont	1998	0.44	2.337	29.1	25129827	0.68	97	163.00833333333333	3.297438781248403
Vermont	1999	0.44	3.011	22.6	24376761	0.68	94.1	166.575	4.157466606633649
Vermont	2000	0.44	3.232	24.1	24144395	0.78	88.9	172.2	4.316840882694542
Vermont	2001	0.44	3.549	22	25256106	0.78	94.3	177.06666666666666	4.60995858433735
Vermont	2002	0.44	3.903	33.8	25084291	1.32	93	179.875	4.990632383599722
Vermont	2003	0.93	4.352	36.3	44390735	1.58	77.9	183.95833333333334	5.441232163080408
Vermont	2004	1.19	4.435	35.6	50984274	1.58	69.2	188.88333333333333	5.400423541868878
Vermont	2005	1.19	4.478	35.3	47271084	1.58	63.9	195.29166666666666	5.273855344570087
Vermont	2006	1.19	4.851	44.9	47398431	2.18	63.9	201.59166666666667	5.534603778264644
Vermont	2007	1.79	5.095	42.8	60814883	2.18	54.5	207.34241666666668	5.651762040971677
Vermont	2008	1.79	5.579	42.7	57330405	2.38	51.6	215.3025	5.959847191741852
Vermont	2009	1.99	6.657	48.8	61819885	3.25	48.9	214.537	7.136810899751557
Vermont	2010	2.24	6.845	47.5	66469471	3.25	47.7	218.0555	7.21995088406392
Vermont	2011	2.24	7.429	48.9	67896109	3.63	48.7	224.93916666666667	7.596142660793474
Vermont	2012	2.62	7.494	48.4	73270456	3.63	45.7	229.59391666666667	7.507254656500408
Vermont	2013	2.62	7.672	47.3	67417623	3.63	42.1	232.95708333333334	7.574614065180103
Vermont	2014	2.62	7.689	47.2	64804902	3.63	40.4	236.73616666666666	7.470214732715815
Vermont	2015	2.75	8.12	50.4	69580500	4.09	40.4	237.017	7.879603572739507
Vermont	2016	3.08	8.034	50.9	72105664	4.09	37.4	240.00716666666668	7.699020098705386
Vermont	2017	3.08	8.414	48.6	69405666	4.09	36.3	245.11958333333334	7.895003629180994
Vermont	2018	3.08	8.582	47.7	63033678	4.09	32.8	251.10683333333333	7.860638333883122
Vermont	2019	3.08	8.823	46.4	60801534	4.09	31.5	255.65741666666668	7.937536201603122
Virginia	1970	0.025	0.302	34.8	14508000	0.105	124.3	38.825	1.789053444945267
Virginia	1971	0.025	0.299	35.1	14934000	0.105	128.4	40.49166666666667	1.6983741510598886
Virginia	1972	0.025	0.301	34.9	16147000	0.105	137	41.81666666666666	1.6555599840573934
Virginia	1973	0.025	0.313	33.6	17043000	0.105	143.1	44.4	1.6213963963963964
Virginia	1974	0.025	0.336	31.3	17997000	0.105	149.6	49.30833333333334	1.5672807165793476
Virginia	1975	0.025	0.379	27.7	18736000	0.105	152.7	53.81666666666667	1.6197584391452462
Virginia	1976	0.025	0.384	27.3	19630000	0.105	158.1	56.90833333333333	1.5519695416605652
Virginia	1977	0.025	0.428	24.5	19842000	0.105	157.7	60.608333333333334	1.62419909253403
Virginia	1978	0.025	0.458	22.9	20017000	0.105	155.9	65.23333333333333	1.6148185998978029
Virginia	1979	0.025	0.485	21.7	19535000	0.105	151.8	72.575	1.5370306579400619
Virginia	1980	0.025	0.518	20.3	19350000	0.105	148.9	82.40833333333333	1.4457275760946506
Virginia	1981	0.025	0.564	18.6	20035000	0.105	149.9	90.925	1.4266703326917787
Virginia	1982	0.025	0.688	15.3	20004000	0.105	147.4	96.5	1.6397927461139896
Virginia	1983	0.025	0.76	24.3	19613000	0.185	144.7	99.6	1.7550200803212854
Virginia	1984	0.025	0.836	22.1	19099000	0.185	136.8	103.88333333333333	1.8509225092250923
Virginia	1985	0.025	0.913	20.3	19149000	0.185	134.6	107.56666666666666	1.9521846916640846
Virginia	1986	0.025	0.946	19.6	19370000	0.185	135.8	109.60833333333333	1.9850680453128564
Virginia	1987	0.025	1.021	18.1	19232000	0.185	133	113.625	2.0667106710671064
Virginia	1988	0.025	1.094	16.9	19242000	0.185	129.5	118.25833333333333	2.1277147487844412
Virginia	1989	0.025	1.286	14.3	18516000	0.185	122.5	123.96666666666667	2.3859639688088197
Virginia	1990	0.025	1.365	13.6	17979000	0.185	118.9	130.65833333333333	2.402831813253396
Virginia	1991	0.025	1.579	14.2	17085000	0.225	109.1	136.19166666666666	2.6666095576087625
Virginia	1992	0.025	1.657	13.6	16947000	0.225	108.2	140.31666666666666	2.7160707922556124
Virginia	1993	0.025	1.565	16.9	16504000	0.265	105.4	144.45833333333334	2.4917219498125176
Virginia	1994	0.025	1.575	16.8	16707000	0.265	106.2	148.225	2.4439197166469895
Virginia	1995	0.025	1.596	16.6	17392000	0.265	106.7	152.38333333333333	2.408924860549054
Virginia	1996	0.025	1.596	16.6	17432000	0.265	104.6	156.85	2.340325151418553
Virginia	1997	0.025	1.622	16.3	18031000	0.265	108	160.51666666666665	2.324120029072786
Virginia	1998	0.025	1.837	14.4	17616000	0.265	105.6	163.00833333333333	2.5919533766167375
Virginia	1999	0.025	2.528	10.5	17195000	0.265	102.1	166.575	3.4905598078943423
Virginia	2000	0.025	2.754	13.3	16918000	0.365	96.7	172.2	3.6783972125435542
Virginia	2001	0.025	2.945	12.4	16680000	0.365	94.1	177.06666666666666	3.8253953313253013
Virginia	2002	0.025	3.076	13.5	16554000	0.415	92.1	179.875	3.9331758165392636
Virginia	2003	0.025	3.218	12.9	17157000	0.415	95.5	183.95833333333334	4.023411098527746
Virginia	2004	0.025	3.282	18	18655000	0.59	97.4	188.88333333333333	3.9964351892702727
Virginia	2005	0.3	3.529	19.6	114212300	0.69	82.5	195.29166666666666	4.1561937273309155
Virginia	2006	0.3	3.504	19.7	179923515	0.69	78.9	201.59166666666667	3.997784299946261
Virginia	2007	0.3	3.598	19.2	174548100	0.69	76.1	207.34241666666668	3.991175627755858
Virginia	2008	0.3	3.657	18.9	170273300	0.69	73.6	215.3025	3.90664297906434
Virginia	2009	0.3	4.514	29	170247840	1.31	73.4	214.537	4.839351720216094
Virginia	2010	0.3	4.616	28.4	162996600	1.31	68.9	218.0555	4.86885219588591
Virginia	2011	0.3	4.658	28.1	160997100	1.31	67.1	224.93916666666667	4.762798830794993
Virginia	2012	0.3	4.68	28	175753500	1.31	72.4	229.59391666666667	4.688277527678397
Virginia	2013	0.3	4.939	26.5	171078000	1.31	69.4	232.95708333333334	4.876305900407264
Virginia	2014	0.3	4.911	26.7	166131900	1.31	67	236.73616666666666	4.7712608339663625
Virginia	2015	0.3	5.034	26	165112900	1.31	66.1	237.017	4.88496605728703
Virginia	2016	0.3	5.102	25.7	159945000	1.31	63.6	240.00716666666668	4.889270667612009
Virginia	2017	0.3	5.221	25.1	153421427	1.31	60.8	245.11958333333334	4.898955781786781
Virginia	2018	0.3	5.438	24.1	141561600	1.31	55.7	251.10683333333333	4.98090786059851
Virginia	2019	0.3	5.732	22.9	131839584	1.31	51.6	255.65741666666668	5.156744588868762
Washington	1970	0.11	0.403	47.1	36210467	0.19	96.7	38.825	2.387379265936896
Washington	1971	0.16	0.461	52.1	37667627	0.24	97	40.49166666666667	2.61856349043013
Washington	1972	0.16	0.459	52.3	48833040	0.24	88.5	41.81666666666666	2.5245914707054604
Washington	1973	0.16	0.469	51.2	50113233	0.24	91	44.4	2.4295045045045045
Washington	1974	0.16	0.49	49	54106070	0.24	98.6	49.30833333333334	2.285617711678215
Washington	1975	0.16	0.53	45.3	55315200	0.24	99.5	53.81666666666667	2.265097553422112
Washington	1976	0.16	0.537	44.7	56868365	0.24	100.3	56.90833333333333	2.170332405915947
Washington	1977	0.16	0.586	41	57489163	0.24	99.3	60.608333333333334	2.2237866080021997
Washington	1978	0.16	0.616	39	59298458	0.24	101.3	65.23333333333333	2.171895758814512
Washington	1979	0.16	0.638	37.6	61252398	0.24	101.4	72.575	2.0219083706510506
Washington	1980	0.16	0.666	36	63679946	0.24	101.4	82.40833333333333	1.8587925978359796
Washington	1981	0.16	0.803	34.9	74445441	0.28	112.7	90.925	2.0312345339565576
Washington	1982	0.208	0.931	38.3	90552150	0.31	106.6	96.5	2.218963730569948
Washington	1983	0.23	1.059	36.8	99088106	0.39	102.4	99.6	2.4454819277108437
Washington	1984	0.23	1.144	84.1	95849952	0.39	96.2	103.88333333333333	2.532841328413284
Washington	1985	0.23	1.257	31	97277410	0.39	96.5	107.56666666666666	2.6877285404400375
Washington	1986	0.31	1.342	35	103773418	0.47	94.2	109.60833333333333	2.8160267619554475
Washington	1987	0.31	1.414	33.8	125013254	0.47	91.3	113.625	2.862222222222222
Washington	1988	0.31	1.506	31.2	124501713	0.47	88.2	118.25833333333333	2.9290113452188007
Washington	1989	0.34	1.675	29.9	124800921	0.5	86.1	123.96666666666667	3.107690239311643
Washington	1990	0.34	1.774	28.2	131525085	0.5	83.4	130.65833333333333	3.1228011990560622
Washington	1991	0.34	1.992	27.1	132644369	0.54	78.7	136.19166666666666	3.364082481796488
Washington	1992	0.34	2.023	26.7	136586160	0.54	81.1	140.31666666666666	3.315999524884191
Washington	1993	0.34	2.198	35.5	133869288	0.78	79.4	144.45833333333334	3.499555811941159
Washington	1994	0.34	2.258	35.7	196442982	0.805	72.6	148.225	3.503727441389779
Washington	1995	0.565	2.468	42.7	201140000	1.055	67.4	152.38333333333333	3.725079295636006
Washington	1996	0.565	2.651	40.2	257244781	1.065	58.1	156.85	3.8873445967484854
Washington	1997	0.815	2.726	39.1	257054985	1.065	55.6	160.51666666666665	3.906011836777074
Washington	1998	0.825	2.867	37.1	259084364	1.065	56.4	163.00833333333333	4.0452533101579675
Washington	1999	0.825	3.598	29.6	253428006	1.065	55.1	166.575	4.967972384811647
Washington	2000	0.825	3.816	30.5	254769877	1.165	52.8	172.2	5.096864111498258
Washington	2001	0.825	3.953	29.5	237887088	1.165	50.2	177.06666666666666	5.134732680722892
Washington	2002	1.425	4.773	38	307700759	1.815	45	179.875	6.103071577484364
Washington	2003	1.425	4.661	38.9	337777964	1.815	40.1	183.95833333333334	5.827569648924121
Washington	2004	1.425	4.728	38.4	327543000	1.815	37.7	188.88333333333333	5.757204623665402
Washington	2005	1.425	5.284	45.7	329823662	2.415	37.2	195.29166666666666	6.223102197567741
Washington	2006	2.025	5.404	44.7	425194827	2.415	33.7	201.59166666666667	6.165532636104336
Washington	2007	2.025	5.512	43.8	418813578	2.415	32.4	207.34241666666668	6.11433020016406
Washington	2008	2.025	5.685	42.5	421138453	2.415	31.9	215.3025	6.073083220120528
Washington	2009	2.025	6.568	46.2	400186980	3.035	30.1	214.537	7.041396122813313
Washington	2010	3.025	7.613	53	389057619	4.035	25.6	218.0555	8.030019880259843
Washington	2011	3.025	7.636	52.8	433534241	4.035	21.7	224.93916666666667	7.807799886636016
Washington	2012	3.025	7.693	52.5	425647356	4.035	20.3	229.59391666666667	7.706606628296989
Washington	2013	3.025	7.745	52.1	407722946	4.035	19.5	232.95708333333334	7.646687426332103
Washington	2014	3.025	7.815	51.6	393063237	4.035	18.6	236.73616666666666	7.592629488382637
Washington	2015	3.025	7.852	51.4	402360090	4.035	18.8	237.017	7.619537839057958
Washington	2016	3.025	7.986	50.5	390718680	4.035	18	240.00716666666668	7.65302147227548
Washington	2017	3.025	8.179	49.3	375686850	4.035	17	245.11958333333334	7.674499011536886
Washington	2018	3.025	8.316	48.5	357444614	4.035	16.1	251.10683333333333	7.61699701521464
Washington	2019	3.025	8.569	47.1	345688015	4.035	15	255.65741666666668	7.709027282277814
West Virginia	1970	0.07	0.416	48.1	14580000	0.2	114.5	38.825	2.464391500321957
West Virginia	1971	0.12	0.413	48.4	23472000	0.2	111.5	40.49166666666667	2.3459147972833914
West Virginia	1972	0.12	0.399	50.1	24717000	0.2	117.5	41.81666666666666	2.194579513750498
West Virginia	1973	0.12	0.42	47.6	24924000	0.2	116.6	44.4	2.1756756756756754
West Virginia	1974	0.12	0.452	44.3	25830000	0.2	119.9	49.30833333333334	2.1083657258745983
West Virginia	1975	0.12	0.484	41.3	26495000	0.2	123.2	53.81666666666667	2.0685041808609475
West Virginia	1976	0.12	0.489	40.9	28102000	0.2	129.7	56.90833333333333	1.976336213208376
West Virginia	1977	0.12	0.539	37.1	29284000	0.2	133.9	60.608333333333334	2.045428296438884
West Virginia	1978	0.17	0.624	40.1	30369000	0.25	131.6	65.23333333333333	2.2001021972406742
West Virginia	1979	0.17	0.643	38.9	38961000	0.25	122.1	72.575	2.037754047537031
West Virginia	1980	0.17	0.662	37.8	39103000	0.25	122.3	82.40833333333333	1.847628678329457
West Virginia	1981	0.17	0.751	33.3	39947000	0.25	120.5	90.925	1.8996975529282374
West Virginia	1982	0.17	0.882	28.3	39766000	0.25	119.8	96.5	2.102176165803109
West Virginia	1983	0.17	0.972	34	38299000	0.33	115.7	99.6	2.244578313253012
West Virginia	1984	0.17	1.032	32	37546000	0.33	111.9	103.88333333333333	2.2848708487084872
West Virginia	1985	0.17	1.041	31.7	36584000	0.33	109.1	107.56666666666666	2.225875426092346
West Virginia	1986	0.17	1.128	29.3	36898000	0.33	112.1	109.60833333333333	2.366973314072835
West Virginia	1987	0.17	1.222	27	35963000	0.33	107.5	113.625	2.4735753575357533
West Virginia	1988	0.17	1.312	25.2	35897000	0.33	109.1	118.25833333333333	2.551701782820097
West Virginia	1989	0.17	1.429	23	33936000	0.33	104	123.96666666666667	2.6512772250605
West Virginia	1990	0.17	1.441	22.9	33910000	0.33	104.1	130.65833333333333	2.536615855603036
West Virginia	1991	0.17	1.582	23.4	33678000	0.37	100.1	136.19166666666666	2.6716759468885765
West Virginia	1992	0.17	1.662	22.3	29666000	0.37	98	140.31666666666666	2.7242665399691175
West Virginia	1993	0.17	1.501	27.3	34588000	0.41	111	144.45833333333334	2.38982405537929
West Virginia	1994	0.17	1.568	26.1	31604000	0.41	104.2	148.225	2.4330578512396697
West Virginia	1995	0.17	1.573	26.1	35763000	0.41	115.8	152.38333333333333	2.374209777972219
West Virginia	1996	0.17	1.609	25.5	35120000	0.41	112.7	156.85	2.3593879502709596
West Virginia	1997	0.17	1.711	24	35549000	0.41	114.5	160.51666666666665	2.451645727338802
West Virginia	1998	0.17	1.924	21.3	35562000	0.41	114.6	163.00833333333333	2.7147078370226474
West Virginia	1999	0.17	2.537	16.2	34713000	0.41	112.4	166.575	3.5029866426534597
West Virginia	2000	0.17	2.758	18.5	33766000	0.51	107.9	172.2	3.6837398373983743
West Virginia	2001	0.17	2.942	17.3	33480000	0.51	109.4	177.06666666666666	3.821498493975904
West Virginia	2002	0.17	3.046	18.4	33921851	0.56	110.7	179.875	3.8948158443363448
West Virginia	2003	0.55	3.463	27.1	44987757	0.94	122.2	183.95833333333334	4.32973046432616
West Virginia	2004	0.55	3.364	27.9	100828843	0.94	104	188.88333333333333	4.096285184858378
West Virginia	2005	0.55	3.394	27.7	102121525	0.94	102.4	195.29166666666666	3.9972007680819295
West Virginia	2006	0.55	3.478	27	112116409	0.94	112.2	201.59166666666667	3.9681203753462033
West Virginia	2007	0.55	3.567	26.4	110537416	0.94	110.5	207.34241666666668	3.956788066760741
West Virginia	2008	0.55	3.704	25.4	112409000	0.94	112.8	215.3025	3.9568514067416776
West Virginia	2009	0.55	4.515	34.6	115566000	1.56	115.8	214.537	4.840423796361466
West Virginia	2010	0.55	4.588	34	113101478	1.56	113	218.0555	4.839318430399601
West Virginia	2011	0.55	4.63	33.7	109958145	1.56	107.9	224.93916666666667	4.734168867879093
West Virginia	2012	0.55	4.752	32.8	107151660	1.56	105	229.59391666666667	4.760404874258065
West Virginia	2013	0.55	4.83	32.3	105256965	1.56	103.1	232.95708333333334	4.768689511837838
West Virginia	2014	0.55	4.868	32	99334703	1.56	97.4	236.73616666666666	4.729484369730861
West Virginia	2015	0.55	4.9	31.8	98984095	1.56	97.3	237.017	4.7549331904462555
West Virginia	2016	0.55	5.668	39	96872325	2.21	95.5	240.00716666666668	5.4316711375979745
West Virginia	2017	1.2	5.88	37.6	180702900	2.21	82.2	245.11958333333334	5.517307028712176
West Virginia	2018	1.2	6.035	36.6	165050460	2.21	75.7	251.10683333333333	5.527726910392057
West Virginia	2019	1.2	6.237	35.4	162543400	2.21	75	255.65741666666668	5.611063503275379
Wisconsin	1970	0.14	0.402	54.7	59274000	0.22	106.4	38.825	2.3814552479072764
Wisconsin	1971	0.14	0.403	54.6	65437000	0.22	105.4	40.49166666666667	2.2891129862111548
Wisconsin	1972	0.16	0.426	56.3	73981000	0.24	108.8	41.81666666666666	2.3430848943802314
Wisconsin	1973	0.16	0.439	54.7	79207000	0.24	109.5	44.4	2.2740990990990992
Wisconsin	1974	0.16	0.466	51.5	81904000	0.24	111.8	49.30833333333334	2.1736690890654047
Wisconsin	1975	0.16	0.513	46.8	82735000	0.24	113.5	53.81666666666667	2.1924434809538558
Wisconsin	1976	0.16	0.521	46.1	85040000	0.24	115.4	56.90833333333333	2.1056670083467566
Wisconsin	1977	0.16	0.571	42	86415000	0.24	117.2	60.608333333333334	2.166863742609652
Wisconsin	1978	0.16	0.587	40.9	86984000	0.24	116.7	65.23333333333333	2.0696474195196726
Wisconsin	1979	0.16	0.612	39.2	87984000	0.24	117.1	72.575	1.9395108508439545
Wisconsin	1980	0.16	0.649	37	89273000	0.24	117.6	82.40833333333333	1.8113459399332592
Wisconsin	1981	0.16	0.75	37.3	90783000	0.28	119.9	90.925	1.8971679956007699
Wisconsin	1982	0.25	0.92	35.9	110331468	0.33	115.6	96.5	2.1927461139896374
Wisconsin	1983	0.25	1.008	40.7	127739461	0.41	106.3	99.6	2.3277108433734943
Wisconsin	1984	0.25	1.068	38.4	126570755	0.41	105.6	103.88333333333333	2.364575645756458
Wisconsin	1985	0.25	1.108	37	128653014	0.41	107	107.56666666666666	2.3691354198946395
Wisconsin	1986	0.25	1.163	35.3	126913372	0.41	105.4	109.60833333333333	2.4404166349882157
Wisconsin	1987	0.25	1.286	35.7	128916821	0.46	106	113.625	2.603124312431243
Wisconsin	1988	0.3	1.383	33.3	147667224	0.46	102.6	118.25833333333333	2.6897893030794164
Wisconsin	1989	0.3	1.511	30.4	146000027	0.46	100.3	123.96666666666667	2.8034148964775474
Wisconsin	1990	0.3	1.586	29	140767838	0.46	94.1	130.65833333333333	2.791861725875375
Wisconsin	1991	0.3	1.765	28.3	140746376	0.5	95.5	136.19166666666666	2.9807256929572294
Wisconsin	1992	0.3	1.955	29.7	149382335	0.58	96.2	140.31666666666666	3.2045373559805204
Wisconsin	1993	0.38	1.786	34.7	170281849	0.62	91.2	144.45833333333334	2.8435881165272567
Wisconsin	1994	0.38	1.88	33	161345335	0.62	91.8	148.225	2.9171867093945014
Wisconsin	1995	0.38	2.005	33.9	180497908	0.68	93.5	152.38333333333333	3.0262495898501585
Wisconsin	1996	0.38	2.007	33.9	202005224	0.68	92.1	156.85	2.943002868983105
Wisconsin	1997	0.44	2.108	39.4	208741720	0.83	91.9	160.51666666666665	3.020496313986087
Wisconsin	1998	0.44	2.435	34.1	251988613	0.83	88.7	163.00833333333333	3.4357139205562093
Wisconsin	1999	0.59	3.128	26.5	261608153	0.83	84.4	166.575	4.319015458502177
Wisconsin	2000	0.59	3.304	28.1	251615848	0.93	80.1	172.2	4.413008130081301
